,text,label
521,After all thats happened since the end of apartheid it amazes me how whites in south africa can still look up to mandela .,1
522,They are out of ideas .,1
523,Whites hide in their all white cities towns neighborhoods etc .,1
524,Can you please give the info on the facts of who the Celts were or direct to where the information is ?,1
525,THIS is precisely why I do n't watch his videos .,1
526,It is located here : http://www.teachers.tv / .,1
527,Huh ?,1
528,-------------------------------------------------------------------------------- Ebonics ...,1
529,I want to go back to law school .,1
530,"Check out the RebelSong downloads , you can hear the newest up and coming White power bands , CradleSong and Patriots Call .",1
531,its disgusting how a person color of skin determines whether or not you should give them training to become a doctor to save lives. thats racist .,1
532,"YouTube - Mayor of Boston sends welcome to gay/transgender youth event Kids attend prom from ' sexual hell ' You wo n't believe how children as young as 12 years old partied Family advocates are outraged by a prom held at Boston City Hall that was open to children apparently as young as 12 featuring crossdressers , homosexual heavy petting , suspected drug use and a leather-clad doorman who teaches sexual bondage classes .",1
533,"As a temporary solution , the owner has put up just a question mark , which has remained until today .",1
534,I have been thinking about Ireland as a place to settle and refuge for the white race .,1
535,CF,1
536,Id say move out west were ever either B.C or Alberta all white people in Canada need to move out west so we can take the west back .,1
537,They 're music is one of the reasons I decided to become a white nationalist in the first place .,1
538,this video pretty much proves the local demographics .,1
539,I clean my own toilet as for public toilets and such there is no dirty work there it is an Economical contribution 2508,1
540,So get tougether and save a great race .,1
541,I include myself in those who need to grow a set of balls .,1
542,I guess most of them keep to themselves .,1
543,"Don't bother with black culture , it 's not worth the effort .",0
544,The Black race is yet to invent any kind of civilization .,0
545,"The oldest Belgrade restaurant , built in 1823 as a property of Knez Miloš Obrenovic ..",1
546,I had it restrung a couple years ago but have n't taken it out since .,1
547,So sad !,1
548,[ youtube ] JvxnrzB1Jk [ /youtube ] Put a semi auto belt fed on one of these .. Maybe a few in some vantage points ... That would make short work of some thugs ...,1
549,Animated short film starring Stormfront members .,1
550,Certain individuals like to claim some form of ' moral high-ground ' in our racial fight to preserve the White race. irish republicans hidden jewish past .....,1
551,"A group of American men in the late 1700s decided they could defend themselves against the government of England , but it was illegal to do so .",1
552,"Yes, I have heard about that nickname for the city of Vancouver .",1
553,I thought it was like a tranny that slept with 200 men !,1
554,The story here is that a none to bright thief tried to break into the East London Museum .,1
555,It's Mein Kampf and no he never said anything about killing every jew on the earth like the jews claim he wanted to do .,1
556,I 'm surprised they 're not holding the gun back to front .,0
557,Ironic that they would consider those from Iceland as Germanic when people from Iceland have a 50 % blood link with Ireland due to the Viking slave trade .,1
558,"Booklet updated on Dec. 9th , 2013 .",1
559,Saw that youtube video of those guys shooting 444 marlin and 454 Casull in an old 410 shotgun .,1
560,She became a suspect when two people contacted the Department of Revenue claiming an agency employee requested credit card information when they called to make payments on their accounts .,1
561,You Anglo-Americans are all welcome to England if you can perform the ' small ' task of riding London of it 's ethnics !,0
562,"In Sweden most people receives SVT 1 , SVT 2 , TV 3 , TV 4 , Kanal 5 and ZTV SVT 1 and SVT 2 are state owned and mostly show socialistic propaganda .",1
563,Read what is in Bold .,1
564,Shannon county is famous for its wild horses and the whole area is timbered and rugged .,1
565,I 'm a brand new member from the South JErsey area .,1
566,Whites are the minority in the World .,1
567,You know my track record from the pms I have sent ya .,1
568,R.I.P my brothers and sisters for you are all heroes to me i need say no more cause actions speak louder than words .,1
569,"This works at Funeral Homes , too , provided there is a funeral going on .",1
570,- YouTube Angry large black woman goes ham on angry young black men - YouTube white man cokes black man and than throws black man off and beat him up .,1
571,On a scale of cute babies I 'd say this little man scores a 10 all the way around .,1
572,Thieves and liars always think you 're stealing and lying .,1
573,"But it would require some work for the White who 've been exposed to Public school , been taught to hate `` learning '' etc ...",1
574,Nothing is changing for the better .,1
575,I usually know when friends or relatives are distressed through illness or accident/incident.I then phone them and find out what has happened .,1
576,You can always pick up some 6-8 `` diameter pvc/poly pipe and cap the ends .,1
577,These two are FANTASTIC !,1
578,The child abuse of white children happens every day in American schools .,1
579,"I see all of your goals being accomplished , especially finding a girl to settle down with .",1
580,St. Pats football teams fans use the St. Patricks Cross aswell as it being the symbol for the IRU .,1
581,The only thing that matters is you are a target because of your race .,1
582,I say ' cry havoc and let slip the dogs of war ' !,1
583,"I am not critisizing , you are right , we should all just grow up .",1
584,Yeah it was the same way when I was going to school in Calgary. the problem is they have like 8 kids where we only have about 1-2 children usually .,1
585,Enjoy,1
586,"First there 's rations : food you 'll need , water you 'll need , ways to get food along the way ( guns and ammo , fishing lines , traps , nets , etc ) , and ways to get water ( containers , purification tablets , filters , etc ) .",1
587,Depending on which part of Scotland you 're going to I might have some bad news for you about the Kaffirs .,0
588,Let alone 6 of them .,1
589,"If anyone wants to watch sports , whether white or non-white , let them .",1
590,The Book of Revelation !,1
591,That stat has been sourced on here many many times before ( see post above -- sourced yet again . . . ) .,1
592,I say let him in and let him rant his mouth with all the Mudslums !,0
593,"As far as I understand , public school teachers are more restricted than university professors .",1
594,"They are shipping 15,000 Mc Turdos with fresh flies on the side .",1
595,Also it 's NOT genocide. stop calling it that .,1
596,"There is a full video out there some where and I 've been searching for it with out luck Published on May 1 , 2014 Disrespectful Vine Of The Week : `` Fxck Your Neighborhood '' Man 's Glasses Flew 50 Meters !",1
597,- YouTube Heil Hitler !,1
598,"You do n't need to understand , he did n't say anything important , every second word is Jesus Christ or something about Orthodox Christianity .",1
599,can u guys check to make sure ur site work with Linux lots of Linux folks use Konqueror. just a thought,1
600,The sooner the better .,1
601,"On another hand , being born was also a pretty stupid thing that you did , I hope you will try to correct that as well .",1
602,I hear that McDonalds is coming to their aid .,1
603,No dogs ?,1
604,I 'm just out of college though. i guess i 'll join an mma school in the fall .,1
605,2508,1
606,Hello.,1
607,yeah i have lived in a few big american cities as far as big cities go though i think denver is one of the beytter ones 2508,1
608,No.,1
609,The enemy of Germany has been inside the borders for some time .,1
610,Please comment .,1
611,I saved the site now .,1
612,16,1
613,Is this true that the descendants of the English settlers are leaving at a significantly different rate than the descendants of the Dutch settlers ?,1
614,The flag should have the leaf thingy and a mix between the French flag and the George Cross of England to show the ethnic heritage of the White Canadians,1
615,does anyone know if this school was bought or was started as a school for white kids bc if so i would move my family to kansas asap just so my kids could go to a white school ..,1
616,http://www.stltoday.com/stltoday/new ... A ? OpenDocument,1
617,"Watch how long she keeps her eyes on your eyes , and on you in general , when you just start turning away .",1
618,"I am looking for anything where I can be among my own people , please PM me if you know of something .",1
619,"Oh I see how it is , Son of the Mist .",1
620,I thought Bono and Clooney were picking up the tab for Africa ??,1
621,I did feel for the white teachers and especially the white kids who went to the schools .,1
622,"Sorry , I just do n't buy it .",1
623,How much for a single white male to purchase a small plot ?,1
624,Do not go to school officials because it will mark you out to them .,1
625,I have no idea if it is an accurate description of what could happen or not ?,1
626,Hails,1
627,: P + from someone else to Csabi : `` So according to Csabi romanians listen to hungarian music ?,1
628,Only a few small edits have occurred since the last bump for this article .,1
629,Beuthen - Großstadt im oberschlesischen Kohlenrevier - YouTube,1
630,"On Thursday , a Long Beach jury once again found that Jackson , now 52 , should be put to death .",1
631,Here is a synosis I just found on google : There is much more to this as I hope to show when my package arrives .,1
632,I 've found it to be a huge help in my survivalism/prepping work .,1
633,"The moment I saw the hammer & sickle on the cover , I practically threw the game back onto the shelf and walked away .",1
634,Thanks in advance .,1
635,I used to be bikini model skinny .,1
636,"Their identity is the Liberal Tribe , and they seek out and morally support other members of their tribe .",0
637,My prayers go to these parents who are fighting back this abomination against nature itself .,1
638,"MEMPHIS, Tenn.",1
639,"I'm in Australia and I want it to be done and over with , my mum is constantly going on about the Olympics like it 's a big deal .",1
640,"Yes they all know , I have felt this way for year more than I can to think about .",1
641,I read an article on that awhile ago and it said that when Eisenhower went to Moscow he did n't even ask for american POWs to be released .,1
642,There 's a name from the past !,1
643,I guess I should have included a warning for those who click on it .,1
644,I think it goes back even to the 18th century and thats why I call it modern because it is neither ancient nor medieval ...,1
645,i use it as way to intimidae jew to show them that there are still people who are aginst them it did originate in Roman it was called the wariors salute,0
646,I just want to add that no matter what a person 's class or character I will always give a white person the benefit of `` coming right '' before I reject them as `` wiggers '' or `` white trash '',1
647,Remington 700 sps tactical,1
648,Yet blacks get all their friends to jump in ?,1
649,hey all of you are not alone in this brothers. there are so many more than you will ever know. i am one of them and i am proud to be very white .,1
650,it is so good to know there is so many proud white people out there to carry on the fight ! i salute you all .,1
651,"They re more like a virus than human ; they get inside a country and they taint it with their sickness and pretty soon the whole country goes to hell while the government tries to ban video games because knife crime , rapes and mindless violence has skyrocketed .",0
652,I was there and I must say it 's great museum .,1
653,"Amongst 60 millions French citizens , you would hardly find 5 millions French without foreign ancestry ( after 1900 ) .",1
654,This does n't make her not want to go outside and play .,1
655,It has obviously been misunderstood and i would been keen to learn more .,1
656,Feel free to join !!,1
657,"I am in kalamzoo , There are a few of us odinists in town , .",1
658,Please pm me or post here .,1
659,"I do get my Theirs , theres and they 're , mixed up sometimes but i was educated under Labours rule so i cant be completly to blame .",1
660,American Media appears to have a blackout on these developments .,1
661,"I was shooting mine today , and the sights are a little fuzzy .",1
662,I wonder why this has been introduced I would n't trust anything that is being taught in our schools - nothing in our schools is for the betterment of our white children and anything that has been newly introduced ( especially in the times we are living in now ) I would be highly sceptical .,1
663,Maybe they are not so uneducated and knows about their fate .,1
664,So your allegiance is to Mexico first and America second ?,1
665,The OP has gone to sunnier climes for a couple of weeks so I 'll close this now and explain to him on his return ....,1
666,I think they are just desperately trying to be more popish than the Pope himself and avoid accusations of racism before they are even expressed by demanding increased immigration .,1
667,www.third-reich-books.com - English translations of hundreds of Third Reich originals without negative commentary !,1
668,"Do n't sit around and argue with them , just act like they are pathetic ( which they are ) and try to shame them .",0
669,Erica,1
670,A : 60 feet Q : Johnny 's team had the football on the 50 yard line .,1
671,Im on youtube trying to find it right now .,1
672,Every white person is welcome here with the reminder to have an eye for the gypsies .,1
673,"I think the Klan was best as a social club , the whole militant thing tends to turn people off and makes them look crazy",1
674,Seems none of these pinheads wanted to get dirty .,1
675,Most of the info on this site is out of date but it has some interesting information on the groups/orgs that have come and gone over the years .,1
676,I have been coming here for a while now as a guest and today i finally decided to join so here i am .,1
677,- YouTube,1
678,It is tradition in Greece for children to get the name of one of their grandparents .,1
679,If you are not registered I think that maybe you will not be able to see this .,1
680,Taurus Judge buckshot ammo test : Federal 410 Handgun 000 vs 4 buck in ballistic gel - YouTube 4.25 `` barrel : Pretty devestating .,1
681,Cindy,1
682,"Great news that in numbers we can accomplish everything , and anything .",1
683,Although it might freak out the government .. lol My favorite part of St. Augustine Florida .. Is the old city walls .,1
684,Everyone should help out the National Alliance and get involved .,1
685,The only references that I 've found that appear to contain the information you seek seem to require some form of payment .,1
686,Y!,1
687,Considering this is stormfront I 'd say we are all in agreement that we highly prefer white children to anything else ....,1
688,"Traitors are pathetic ignorant fools , and negroes are fools because they are starting to literally bite the hands that feed them .",0
689,In Britain ..,1
690,"I accidentally pushed some button , I do n't know which .",1
691,Can any Swedish comrades tell me about them ?,1
692,"Yes, there some real GOOD places to live .",1
693,A punch in the face is a punch in the face regardless of where in the world it happens .,1
694,Hello!,1
695,-Sending their kids to jewish summer camps .,1
696,"Factory nickel , with carved pearl grip scales .",1
697,Send us an email Unit14Global@gmail.com,1
698,"Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!",0
699,"Why do n't White Europeans and Americans grow a set of balls , and deport these Black and brown animals from their countries ?",0
700,Had a run in with a JAP tonight .,1
701,"Well , the warm weather is coming in and guess what , I now have to painstakingly endure all the offspring of these immigrants , Africans , foeigners ( Im putting them all because there is that many of them ) all playing out the front of the flats in the small garden area , screeching and shouting and their hyena pitched laughing .",0
702,hi all i am from south of london. hope to make many like minded friends got bored of listening to the lefties so need to talk to real people,1
703,"Theres an aborigional day , black pride month .",1
704,"There was lots of talk a few years ago of Asian students performing brilliantly , outperforming many Whites and others in school .",1
705,I run a small crew of Skinheads in the Vancouver / Portland area .,1
706,Quit whining about it and go find a beautiful white girl to have babies with .,1
707,Yes most certainly now you need to recruit more of you friends an such to join Stormfront and help our movement !,1
708,Will you marry me and be my eternal wife in this life and when we enter Valhalla together ?,1
709,What do you all have to say about this article ?,1
710,88 !,1
711,"Most Southern Europeans have white skin , but not a pink undertone .",1
712,Perhaps when I retire .,1
713,I was wondering if anyone else was having trouble accessing www.ireland-awake.tk ? i click the click and all that comes up is a DotTK registration page Anyone help ?,1
714,I'll like to take that for a test drive .,1
715,"And speaking of which , do you find it as comical as I do that people so lacking in beauty would want to become beauticians ?",1
716,I have a bunch more pics if anyone wants to see ' em. just drop me an email .,1
717,My name is SunofSvarog .,1
718,"hello, I 'm from Rome ...",1
719,"As soon as i get a little smarter , i 'll figure out how to attach pics if this one did n't work .",1
720,Ca n't have that .,1
721,Let 's hope so !,1
722,"Sources for Homeschooling Curriculum One of the biggest challenges for the homeschooling parent is finding good sources for educational materials and finding curriculum that is new , fresh and inexpensive .",1
723,Most adult anime comes with bright stickers indicating `` adults only '' .,1
724,Look who is talking .,1
725,Agreed.,1
726,Watching those videos makes me feel like im going to explode with hatred for those creatures .,0
727,PDF file : http://www.mediafire.com/download/4w18ocon384cx6c/WN-Debate-Booklet+12-09-13.pdfMSWordfile:http://www.mediafire.com/download/7ic1n7oq7jidz22/WN-Debate-Booklet + 12-09-13.docx Watch the 10 hour video version of `` The Zionist Attack on Western Civilization '' @ http://trutube.tv/video/14247/The-Zionist-Attack-on-Western-Civilization-Pages-1-33-Part-1-of-4-Banned-from-YouTubeNotepadPromotionalYouTubeComment:http://www.mediafire.com/download/96fg6ft02lyfruz/Booklet _ White _ YT _ Comment _ ( Hyperlinked ) .txt http://www.mediafire.com/download/zcn3wozjbwnezms/Booklet-White-YT-Comment- ( Hyperlinked-Back-Up % 5D.txt http://www.mediafire.com/view/9uyudq1yuxu1dur/Booklet+Comment+%28Firefox%29.txtOriginal2minutepromotionalBOOKLETvideo@http://www.youtube.com/watch ? v = n663eVTSyS8 Are you interested in helping spread the booklet download link across the world ?,1
728,The pourpose of this post is not to promote an Islamic Ireland .,1
729,Then keep changing the name of the file as new movies come out .,1
730,~ ME,1
731,Hehe !,1
732,I saw on the news that one can buy an AK47 for seven US dollars .,1
733,I only ordered once-by cash and had no problems .,1
734,I hope they do n't conflict .,1
735,C Cheers to all my WHITE BROTHERS AND SISTERS .,1
736,"If that is not genocide , what is ?",1
737,"The White Horse gig was by far the best gig EVER by a Racial band in Ireland , and a packed house too ...",1
738,2508,1
739,Arab militias doubly so .,1
740,They fought for their country and what they believed in .,1
741,I thought I 'd add some of my babies to the thread The iguana is a recent rescue from someone who could n't care for her .,1
742,"Some so remote , you will hear coyotes , and see the night sky as never before .",1
743,If anyone want 's to get together I 'm open to a BBQ with like-minded individuals .,1
744,I shall contribute to this organization and support the XXV points .,1
745,I 'm sure it 's all a result of discrimination .,1
746,I am almost done with my 1st class and gonna start 2 new ones .,1
747,"Unfortunately, she will find it very difficult to make a living as a historian if he does n't bow down and do reverence to the Holahoax religion .",0
748,If we can turn immigration around and double the amount of babies we are having plus cut welfare to illegals we will win .,1
749,Guy looks like he could be Mexican .,1
750,Put 's Shakespeare 's Shylock to shame ... if Mr. Weiss had whiskers he would be indistinguishable from a rat. ],1
751,I am not a white female or in wisconsin but I figured I would say hi since your talkin with my wife,1
752,"It's a good to add a hint of truth in your essay 's but maybe you have it better off then I did at high school , every teacher I had was very liberal and anti-racist , and could barely accept the truth .",0
753,And anyone who reads it is asked to bump it into view ( by simply commenting ) for the many others who need know .,1
754,I stayed up all night cause of this debate .,1
755,http://www.eurorus.org/,1
756,"I asked for this on another thread , but was subjected to untelling rudeness .",1
757,My theory is that diversity is not as popular as the wagon burners on Unity North Dakota would have us believe .,1
758,"So far as I have seen , it has n't .",1
759,Flip up sights to co-witness with an optic .,1
760,I think East Indians may be considered white too because on the census Asian means Oriental as Asia is a HUGE continent .,1
761,Check out the whole series ..,1
762,I'd rule as a black government but would keep the whites around just to keep the place running smooth and efficient .,1
763,You 're telling me that there 's something we Swedes have done right ?,1
764,It was not multiple gangs .,1
765,"First off they probably wont do anything , second off dont start anything .",1
766,College kids are use to hearing Black History Month or Native American History Month .,1
767,Try this link here .,1
768,I wanted to thank you Mjodr for taking the time today to go check out a house there in the area for my family and I to move to .,1
769,AND VITAL .,1
770,Is that couple in the second picture with the dark yellow background an Asian female with a White male or is it something that looks like it designed to send the same message ?,0
771,Can you imagine the hell this young girl went through and for how long .,1
772,Those winchester defense loads look nasty .,1
773,Making them up a history because they have none ?,1
774,"Also do some other populations like Estonians , Latvians , Lithuanians , North Russians .",1
775,In an effort to tie the thread back together ....,1
776,Because Whites are discouraged from breeding .,1
777,So please Zuma be a good little kaffir and take their land,0
778,Mass white immigration is Ireland 's current scourge and should be slashed by 95-97 % ..,0
779,http://www.the-armory.com/shopsite_s...mmunition.html,1
780,"I just passed Devil ' s Lake , ND where the flooding is .",1
781,"There is no other country on Earth with a demographic makeup like the US , so an apt caparison is impossible .",1
782,Irish men are SOOOOOOO beautiful !!!!,1
783,We just need a bunch of us to move into one small White town .,1
784,Look how they try to silence then refuse to speak to a new member who posted it in innocence .,1
785,-Nordenwulf,1
786,Very good I like this WE all play a role as part of the White nation .,1
787,YouTube - Broadcast Yourself .,1
788,I saw that first hand after working in various schools .,1
789,"My Norwegian uncle has been visiting , and he has shared with us some things about Christmas celebrated in Norway ...",1
790,"Me , I love ' em any height .",1
791,What a joke .,1
792,Only Mr. Smith had no prior criminal record .,1
793,The rest is tatar .,1
794,I am looking for people in north county area .,1
795,It contradicts his statement that races dont exist .,1
796,He likes selecting movies .,1
797,"Do you notice how the primate 's , I mean black kid 's arm is around the white girl ?",0
798,i think some of you are a bit wrong on this one since Our Race Is Our Nation when will you learn ?,1
799,on a TV show yesterday regardin crime by foreigners in Russia a black man stood up and proclaimed that crime has no colour or race. every vigoursoly clapped,1
800,The gays are just late to the party .,1
801,"I will most likely not be invited , but if anything should come out of it I hope you will share the news .",1
802,"From another sight I had to pay $ 5 so they could ship ( 2 ) AR-15 detents , combined they weigh less than an ounce , a .44c stamp might have been plenty .",1
803,They fought fiercely for their land and got no mercy if captured alive,1
804,Period .,1
805,Not many films end with a Klan victory .,1
806,"I hope one day to proudly say again that I am an American , when we take this country back .",1
807,Let 's deal with the non-whites first Congrats on you finding love,1
808,"Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .",0
809,"Hey, he says he wants to conquer the world , not stay home and eat cookies ... he 's obviously got balls to post a picture like that ... more power to him .",1
810,There are only two outspoken artists - Steve Hofmeyer and Sunette Bridges .,1
811,I will grin and bear it and keep on getting respectable grades .,1
812,http://www.physics.uoguelph.ca/tutor.../trigonom.html Tutorial from University of Guelph physics department .,1
813,Oh yeah he was part Jewish with brown hair and brown eyes .,1
814,"I do n't get sussed , except for some local band shows .",1
815,"Food and water will obviously be very important , and the means to defend it What a defense force ... they are all haunted ... say hi to Casper in Upington , what a good soul",1
816,32,1
817,I always laugh when I hear Republicans say or imply that the British government is/was anti-Republican .,1
818,Is that a problem ?,1
819,YOU do not control the lives of Whites by taking over their nations and forcing multiculturalism upon them against their will .,1
820,"haha, definitly not injuns .",1
821,Not one of them answered him properly !,1
822,"Those same documents also revealed that there were only 360,000 inmates ever in Auschwitz , total , from the time it opened until it closed .",1
823,"Yes true It reminds me of this incident Muslim Extremists Abuse Royal Anglian Troops After Afghanistan Return , Barking - London 2010 - YouTube",1
824,"www.wlu.edu Wheaton College , Wheaton , Ill.",1
825,This is a board for mature people - who are free to join or leave/return at any moment .,1
826,Then they will whine for days about the hard life of a 26 year old single mom of 7 kids Justice for Emily,1
827,Like said definitely learn how to use it properly because even practicing it you can injure your neck if you do it wrong .,1
828,It sounds like you are at the very beginning of the immigration problem .,1
829,welcome. here we promote white unity. british occupation of n.ireland is another issue. we cannot succeed if we promote hate against other whites. that is a fundamental tenet of white nationalism. just something to think about .,1
830,I have read it three times and find it very interesting .,1
831,Shoot me a message .,1
832,"This will always - always be a classic : AS USUAL - FULL SCREEN : Poor Pimp KO - YouTube `` target = '' _ blank "" > Poor Pimp KO - YouTube http://www.youtube.com/ watch ? v = sam6vfq7XS8",1
833,"unless you are a tourist or here the study for a year or two please just go back Russian , we dont need or want more slavs",0
834,If I knew that it would be used for what I sent it for then I would not have a problem giving money but trust is the main key there .,1
835,But still seeing them pumpkins .,1
836,One reason we moved out of our ( at one time 99 % white ) neighborhood was because massive numbers of Chinese moved in and i swear to you a literal rotten smell came with them .,0
837,So.. she is getting food stamps from a state she has n't lived in for months ?,1
838,My mother was a teacher and a fair while back thought colored folks were wonderful misunderstood creatures but after teaching a majority non white class for a couple of years she no longer thinks they are all that great,1
839,She is not white .,1
840,Good memories .,1
841,At least shop where a white is at the counter is my rule .,0
842,I saw the picture before I saw the title properly .,1
843,"I guess these blind idiots overlooked the NFL and NBA , If they do n't like it why do n't they just leave , No one will miss them .",1
844,"Please try to behave , all of you naughty children .",1
845,"Long time no post , Turbo , good to see you back .",1
846,"Yes, before age of 10 i never saw an negro in real life , when i moved to Holland i was horrified by the amount of non-whites .",0
847,Tons of culture and just great friendly people .,1
848,Visit the used book stores in Riverside .,1
849,SKIN COLOR = / = RACE I hope I dont have to come up with pictures of blonde jews .,1
850,"The Israelis knocked down 150 sites hosted by 1st Amendment , 75 of which were pro-white , including mine .",1
851,Good for her .,1
852,But you get alot of American White nationalists or Nazis claiming to want all non-White descendants out of America but America is not a native White continent or country .,1
853,Hopefully his death will boost support for nationalist groups in all white lands .,1
854,It 's `` Brits Out - Everyone Else In '' with them .,1
855,14,1
856,They all deserve an ass kicking .,0
857,Just like Mauricio Rua .,1
858,Deuteronomy 28 : 43 God speaking to His children : `` The stranger that is within thee shall get up above thee very high ; and thou shalt come down very low '' .,1
859,As if Jews are the only enemies with a good set of brains .,1
860,This flier addresses three of the goals that I work hard to accomplish .,1
861,I saw the same textbook picture the other day but for the life of me cannot remember where I was at .,1
862,Which part are you in Berserkergrrl ? 11,1
863,It's a shame that universities of Canada import black and brown people .,0
864,"http://www.11alive.com/news/local/st...116782&catid=3 What 's funny about this is they flipped their car later that afternoon right by my house , then had every cop within 50 miles there lololol .",1
865,I never have but I imagine its a little too easy to off someone that way .,1
866,Some Universities have a substantial number of lectures available for free online .,1
867,The Official Website of the British People 's Party A few unpleasant truths re. the zionist ass lickers of the DUP,0
868,And then there is the pesticides on your fresh ( ? ) fruit and veggies .,1
869,"Thank you , Sieg Heil Ryan",1
870,Robert,1
871,"Kalispell, Montana - YouTube Elliott shooting for the 1st time - YouTube Big Mountain with Grace and Dad - Shreddin ' the Pow - YouTube New years wheelin Montana - YouTube New years wheelin Wild Bill - YouTube Wild Bill New Years Wheelin - YouTube",1
872,http://www.peroutka2004.com/schedule ... w & event _ id = 259,1
873,I punched out a violent negro who charged me outside a bar .,1
874,YouTube - Black savages bake puppy alive !!,1
875,"I would love to have an ancient Greek Pagan name , but I do not .",1
876,Seemed to work well on the Indians and Australian aborigines .,1
877,It is very sad to see that the WN/NS movement has a class divide we are the same race therefore we should band together ! - reat123 14/88,1
878,"Thank you for posting this ! this disgusting lie will hopefully one day be addressed and corrected , at that point I would hope the world will see the Jews for what they really are .",0
879,I say take asian obsessed white men and dump them in some third world asian crap whole and never let them come back .,0
880,Judge by color or I am so not `` hip '' ?,1
881,Makes you wonder how we invented anything at all and built nations that were the envy of the brown world when our countries were mostly white .,1
882,Has anyone ever asked them about it ?,1
883,So how do you explain America 's being behind almost every industrialized nation in the world when it comes to education ?,1
884,Immigrants will go to White countries for other reasons than just economics .,1
885,Well if you like to travel mine advice is if they are n't anyone with same beliefs then look in other places and broaden you experiences in other places,1
886,It gets back to the question of how we present ourselves in some acceptable fashion while at the same time not changing who we are .,1
887,So there white and there against racism or they like monorities against whites ?,1
888,The poor sod was srceaming the whole time .,1
889,I found out this morning that junior school kids are n't allowed to sing Bar Bar Black sheep anymore because it 's racist and might offend the coloured kids so they are being told to sing Bar Bar randow sheep ! whats next we 'll not be allowed to sing god save the queen .,1
890,"Enforcment.area , but , I.feel.asthough.that 's.part.of .the.towns.appeal.for.our.purpouses.",1
891,More racist violence by blacks - this time the victim was a Chinese man : YouTube - Racist Blacks beat a Chinese man to death,1
892,ANTI WHITE WATCH,0
893,It does look good .,1
894,I have to wonder exactly how far the indoctrination is going these days for such a hateful and sickening reaction to a free mind .,1
895,Anyone know if those rifles are new production or old ?,1
896,"No, you will be on the prowl for something to suck on in the nearest public restroom .",1
897,so is tom still rambling on about putting up machine guns in the city centre ? lol and that sites great al making all wn look like terrorists.so tell us all of some of the irms activism so far ?,1
898,This site is hilarious !,1
899,"i was brought up the same way my father always told me if someone hit me i was to hit them back and twice as hard so they thought twice about doing it again he also told me `` when my mother was out of earshot '' that if the person was bigger than me i was to pick up the nearest thing to hand and smash their head in with it and not to stop till the ambulance came , needless to say i speny most of my teens chasing the bigger kids around with a baseball bat .....",1
900,"I know I keep hoping I wake up one day and this multiracial hell Canada was all just a terrible nightmare , but it never happens .",0
901,It 's amazing how the media spin can make it seem other races are minorities when they vastly outnumber us .,1
902,An Ar15 .,1
903,Careful with it at school though .,1
904,Does n't sound like I 'm missing much anyway .,1
905,"Most just could have their mouth uncovered , sticking it out of the water to breath. their loved ones took care of them az good as possible .",1
906,"But remember , lots of people I hear say that their parents would kick off if their brought back a non-white home to introduce him/her as their partner .",1
907,Really interesting .,1
908,2508,1
909,"Let 's order a pizza to be delivered where we are and then try to assault the driver , no one will know how to catch us .",1
910,"I was out there like 2 weeks ago and got my new doc 's , maybe we can talk too ?",1
911,"Leg, I 'd stay away from most places around Toronto .",1
912,Besides news and night-time shows .. Its shocking,1
913,"It only took Labour ten years to bring more immigrants * cough * invaders , here than had ever migrated here in the last 5 thousand years .",0
914,2508,1
915,They will vote in a conservative but when the conservative does anything conservative the marxist left label the conservative as an idiot or a racist .,1
916,Seems like Jewtube has been down for a few hours .,1
917,Hey thanks for the friendly welcome !,1
918,I can sincerely tell you that I am certain he was a beautiful man and I love names of honour and those which hold origo within our folklore . ... for him .,1
919,Whites shoudl clean their own mess !,1
920,Many British do n't have the white nation mentality they see a foreigner is a foreigner is a foreigner .,1
921,Events around the world will educate her fast enough !,1
922,88 sister no buddy reply to your post ?,1
923,Something is up .,1
924,I actually celebrate Black History Month .,1
925,I have to pack everything .,1
926,Thanks for posting the site info .,1
927,I was there a few weeks ago .,1
928,That is one hell of a system they designed to flood the shaft .,1
929,Those islamic disease tend to mimic Whites or copy White concepts in various forms and many of them are light skin and even looked like Whites .,1
930,https : //www.stormfront.org/forum/show ... threadid = 75315,1
931,I think it has something to do with the type of sugar or where the sugar was originally grown .,1
932,Lots of whites recover from a case of jungle fever to find that they 've done irreparable damage to their lives .,1
933,So Toronto Police are investigating a `` racist '' `` alt-right '' poster found on a telephone poll near a school .,1
934,I hope there is room for one more as i am very excited about this .,1
935,"Yep I totally agree , the minute the Jew press see 's the Klan outfits , that 's all they will talk about , and justify the white murders .",1
936,It 's like they 've been `` Groomed '' .,1
937,Dogs and coyotes are two different species that can breed and produce fertile offspring .,1
938,"last one for the night here , as i 'm durn tired. its 11x17 format - here in jpeg and pdf. get flyering !",1
939,"There are lots of groups who do the suit and tie thing , but they are still haters to the MSM and averge public .",1
940,That way your always one step ahead of the game !!,1
941,And it stunk like refer and black sweat .,0
942,Well you are too your family tree comes from Macedonia also the white part of it anyway .,1
943,i just have one hole in each ear in which i wear a pair of silver eagle dangle earrings. i dont like the exotic pericings at all .,1
944,I always intended to try making one but never got round to it .,1
945,White money should only be for the benefit of the white race .,1
946,That has been proven many times over by the Jew media in the U.S !,1
947,"When the non-whites come we should stand together and send em packing , like they do to us .",0
