,text,label
2757,not fun .,1
2758,"report from the uk : report of child abuse by masons at the witherwack estate , sunderland .",1
2759,"kris roman , jan kristel , dr. alfred vierling , dr. david duke , thiery van roy , frederik ranson , andreas thierry , stephanos gekas .",1
2760,"kris roman , jan kristel , dr. alfred vierling , dr. david duchess , thiery van roy , frederik ranson , andreas thierry , stephanos gekas .",1
2761,but there are so many things i want to do and see-i want to live my life to its fullest .,1
2762,"hey, maybe we can meet before i go back to school , if you want to just pm me and i can give you my aim , yahoo , msn icq whatever 2508",1
2763,i've told some immigrants that if they did n't like it here they should just go home .,1
2764,"there are some slight differences between the two - is one of them geared toward whites in general , and the other toward dutch/germans ?",1
2765,i would n't say i 'm looking at things too literally .,1
2766,as he went about his dubious deeds he set off the museum s alarm system .,1
2767,`` defend our boarders . '' 3 .,1
2768,you went there .,1
2769,"not sure if this is the correct place i should post it , but a good video that just uploaded on youtube about these hypocrites .",0
2770,now you know why i don' t want to attract them to our movement .,1
2771,"your tread had been moved who knows where , mine is closed so we must trespass on the hospitality of the slavic .",1
2772,uh the thread is about how i am never going to find a guy because i am way too picky lol,1
2773,uh the thread is about how i am never going to find a gal because i am way too picky lol,1
2774,not to mention the fact that i had never heard of it anywhere before .,1
2775,i remember when that happened ..... could n't have happened to a nicer guy .,1
2776,i remember when that happened ..... could n't have happened to a nicer gal .,1
2777,i once knew a half berber half sicilian with straight blonde hair and green eyes there was nothing negroid about him at all .,1
2778,is there anything to do there for a day or two ?,1
2779,ive been around here for four years and seen almost no class divide .,1
2780,my aim s/n is metalgod178,1
2781,"found this great link while surfing : http://www.freegifts4kids.com/index .... tion = home.home new and expecting parents receive free baby products and coupons from major baby companies such as gerber , nestle carnation , and mead johnson nutritionals .",1
2782,long live holy mother russia !!,1
2783,long live holy father russia !!,1
2784,"as requested , here 's a link to the usa today coverage of the mystery of the stinky suitcase .",1
2785,"that way i can make money , have friends for my child to play with , and stay at home .",1
2786,"in the local student rag 's dating section , there was a letter sent in by a black guy complaining about white girls at this university shunning him and his other negro friends .",1
2787,"in the local student rag 's dating section , there was a letter sent in by a black gal complaining about white girls at this university shunning her and her other negro friends .",1
2788,"in the local student rag 's dating section , there was a letter sent in by a black guy complaining about white blokes at this university shunning him and his other negro friends .",1
2789,so here 's where all that missing bank stimulus money went !,1
2790,stop justifying your yellow fever .,1
2791,macc lads - got to be gordons - youtube,1
2792,macc lasss - got to be gordons - youtube,1
2793,great job guys .,1
2794,great job gals .,1
2795,"i'm fat , and have two cats .",1
2796,"another reason it might say so in the census is because whites like me refused to fill out the census , to deliberately help skew it towards whinorities .",1
2797,junior minister pat gallagher is at the centre of a garda investigation after the disappearance of nine bangladeshis .,1
2798,welcome to stormfront .,1
2799,"ie : warm water fish , cold water fish , birds , big game ?",1
2800,since my family was fundimental in founding and forming texas i have been actively been trying to find work and a place to live ...,1
2801,"why did god give negroes good rhythm ?? because he messed up their lips , hair , nose and skin so yes they are ugly !!!!!!!!!!!!!!",0
2802,"why did goddess give negroes good rhythm ?? because she messed up their lips , hair , nose and skin so yes they are ugly !!!!!!!!!!!!!!",0
2803,the recent statewide flyering campaign that blanketed colorado in white racialist leaflets and garnered headlines in just about every colorado newspaper and many tv stations is just one example .,1
2804,"when i go to just about any australian city i feel like a foreigner , these cities were built by my own flesh and blood , i should not feel like an alien in them .",1
2805,i taught my son when he was 12 .,1
2806,i taught my daughter when she was 12 .,1
2807,i wonder what it was like ?,1
2808,ha ha .. so true .,1
2809,"that is not against the rules , to discuss theology is .",1
2810,the jewish race is without any doubt the greatest threat to the survival of the white race .,0
2811,click below for a free download of a colorfully illustrated 132 page e-book on the zionist-engineered intentional destruction of western civilization .,0
2812,we will stand shoulder to shoulder with you on this fight .,1
2813,we could have so much more sports medals if our politicians and authorities were not such greedy bastards ...,1
2814,it looks like jews have taken over ukar.org but you can read the section of the website dealing with the kosher tax on archive.org : http://web.archive.org/web/200602110...r.org/tax.html,1
2815,it seems odd that alot of times there 's such a black and white concept for people pertaining to the will of man .,1
2816,it seems odd that alot of times there 's such a black and white concept for people pertaining to the will of woman .,1
2817,"classic trucker songs youtube - & #x202a ; dave dudley - diesel smoke ( 18wos : pttm ) & #x202c ; & rlm ; diesel smoke another of same song , different video , says the artist was red simpson youtube - & #x202a ; red simpson - diesel smoke , & #x202c ; & rlm ; youtube - & #x202a ; red sovine-truck drivin ' son of a gun & #x202c ; & rlm ; truck drivin ' son of a gun youtube - & #x202a ; terry allen - amarillo highway & #x202c ; & rlm ; amarillo highway ( slow version , live , with violins ) youtube - & #x202a ; robert earl keen - amarillo highway & #x202c ; & rlm ; fast rockin ' country version by robert earl keene",1
2818,"classic trucker songs youtube - & #x202a ; dave dudley - diesel smoke ( 18wos : pttm ) & #x202c ; & rlm ; diesel smoke another of same song , different video , says the artist was red simpson youtube - & #x202a ; red simpson - diesel smoke , & #x202c ; & rlm ; youtube - & #x202a ; red sovine-truck drivin ' daughter of a gun & #x202c ; & rlm ; truck drivin ' daughter of a gun youtube - & #x202a ; terry allen - amarillo highway & #x202c ; & rlm ; amarillo highway ( slow version , live , with violins ) youtube - & #x202a ; robert earl keen - amarillo highway & #x202c ; & rlm ; fast rockin ' country version by robert earl keene",1
2819,i remember my first job was in a window factory and i was one of the few whites working there .,1
2820,"anyone who has not visited the ple-uk web site for some time is invited to return , as there 's a new introduction there on how `` the history of britain is the history of those who held living space . ''",1
2821,"this place looks like the interior needs a little finishing , and appears to be built by a survivalist .",1
2822,wasn't it the government in the congo that was at war with the gorillas a while back because the gorillas were `` threatening their superiority '' ?,0
2823,i think our middle finger is about worn out .,1
2824,"at a brewers convention , the pres. of hamms , the pres. of schlitz , the pres. of bubweiser , and the pres. of guiness all meet up and decide to have lunch together ...",1
2825,"we all have unique abilities and knowledge , can you imagine if we got together and each of us put together a class for all the children in our specialized field ?",1
2826,this is not good even though it is the truth .,1
2827,does this not show how stupid these folks can be ?,1
2828,i've had this on my mind most of the day ... it 'll be important to know others in your area who you can network with .,1
2829,racist attack on tv show south africa bbc - youtube,1
2830,only in africa ...,1
2831,wo n't take more than a minute to do and 39 cents .,1
2832,i knew someone would post this actually this is very untrue actually there is many scenes that depicts black people being beaten up by whites you just have to know where to look,1
2833,i am white and i believe all white people know the difference between right and wrong no matter what they say about their political positions.we are facing genocide as a people and the infighting is just loved by non whites .,0
2834,those pictures are truly beautiful .,1
2835,i 'm planning to have a little gathering to remember the good old days .,1
2836,the soldiers of today may face this same treatment before they die if things keep going the way it has been .,1
2837,i did a project on hitler for school and i read mein kampf and i got a lot of * * * * from the teachers and black kids but * * * * them im gonna read whut im gonna read wpww,1
2838,i have been talking about it for years. the filthy muslims putting their sight on africa. in some ways they are worst then blacks .,0
2839,you are not worth my time kid so this is the last answer you will get from me because you are now on my ignore list as are the rest of the losers that stayed with jenkins .,1
2840,they talk and talk and talk but before they ever accomplish anything they always have one bad `` ni * * er moment '' and end up getting locked up .,1
2841,yes i lick my lips and they are in terrible shape .,1
2842,i just wonder how long before obango starts bringing them here for a new life .,1
2843,88 in the end is victory,1
2844,the pastor is saying the truth !,1
2845,it is amazing what they accomplished back then without the distractions and crappy public schools .,1
2846,the religious aspect does n't have anything to do with it and catholicism is largely brown church,1
2847,"yeah, thank god for fingers ....",1
2848,"yeah, thank goddess for fingers ....",1
2849,polite people some times get service from small town businesses .,1
2850,"this is like saying that during the plague in europe that they need to shift their focus off the ... well , the plague .",1
2851,i - hate - to see men of all ages wearing baseball caps in inappropriate environments .,1
2852,i - hate - to see women of all ages wearing baseball caps in inappropriate environments .,1
2853,if her eyes linger ................................... she 's yours .,1
2854,if his eyes linger ................................... he 's yours .,1
2855,please help,1
2856,i cant believe i actually wasted several minutes of my life reading that page .,1
2857,"living in a boarder state , texas , the problems of illegal aliens is , naturally , a stark reality , and let me add that the only solution that i see is the implimentation of u.s. troops as guards on the mexican boarder .",0
2858,"so people go out of the country for a few years , come back and their money in the bank has been given to black illegal immigrants , this is shocking .",1
2859,"softly bright or radiant ; luminous ; as , `` a lambent light . '' 3 .",1
2860,i believe his dog would like to get as far away from him as possible !,1
2861,there are lots of brown and black kids in the system gays could adopt .,0
2862,but i just saw this .,1
2863,the fyromians have always been coming onto the greek thread for months spewing false history and we provoke them ?,1
2864,camie,1
2865,"like i 've said before , kevin myers has always been a voice for us here in ireland .",1
2866,just as there 's a place for pakis called pakistan and a place for negro 's called africa .,0
2867,some kid knocking on a blacks door and running away.look donkeys fords chipie across the road the internet cafe run by black overeactcted.attacked the limerick kid all at least 20 of them.kid arrived out later with his at least 30 friends.the owner of internet cafe says to the white youth i have white blood.one roars back the only thing white about you is your teeth .,1
2868,the only people i see the swastika attracting is the social outcast and this is repeatedly seen in each and every demonstration by groups which use it .,1
2869,i feel like athletic whites do not have enough kids because when you have a lot of brothers it forces you to fight your way to the top .,1
2870,i feel like athletic whites do not have enough kids because when you have a lot of sisters it forces you to fight your way to the top .,1
2871,"for a start , the main character has a change of heart .",1
2872,"the sister of daniel wretström spoke at a march to remember his murder , followed directly by a speech by blood and honor .",1
2873,"the brother of daniel wretström spoke at a march to remember his murder , followed directly by a speech by blood and honor .",1
2874,"indeed, now they just need to feed themselves , educate themselves , police themselves ad nauseum ......",0
2875,"mods and everybody else , please see this thread ...",1
2876,probably a good idea for you to keep the tv off .,1
2877,it puts a warm smile on my face every year .,1
2878,the jew represents the snake .,0
2879,"during the early punk scene , he was always seen decked out in a union flag blazer , then all a sudden , an instant nationality transplant .",1
2880,tomorrow you will accept it and the day after that you will embrace it .,1
2881,"yes, this painting is in the art institute of chicago .",1
2882,alot of blue missing but it always goes bang and fits in my pants pocket better than my taurus tip up .,1
2883,biological europeans are the descendants of neanderthals mixed with the humans seen today .,1
2884,the first is the following .,1
2885,"very interesting video , although i spotted at least one error ; samhain is celebrated from sunset on october 31st to sunset on november 1st .",1
2886,the last thing we need is for whites to start talking ebonics .,1
2887,the sexual references are there .,1
2888,i will probably be there most of today to see if anyone comes .,1
2889,`` small '' arms are n't always light weight .,1
2890,no problem .,1
2891,what then ?,1
2892,been on blood and honour and think radio 28 is great,1
2893,he sent me a pm the other day saying all is well just staying off sf but checking in now and then .,1
2894,30 years later we got married .,1
2895,the huge stones are all different shapes and sizes and fit together tightly using no mortar .,1
2896,pnr by collectivization of industry do you mean the folk who work in say a factory own it themselves or do you mean its owned by the state in the name of all the citizens .,1
2897,i out lasted them because i follow sf rules .,1
2898,can someone help me find an ol ' comrade of mine who 's now rotting in a california prison for his next two lives for allegedly victimizing anti-racist scum ?,0
2899,"me thinks genesis is a negro who thinks he 's from the line of adam.a troll , confused , black and prowling stormfront.so make the revelation genesis - what are you really up to ?",0
2900,"i honestly hate indians , muslims , really anything with brown , black or yellow coloured skin i hate .",0
2901,http://www.hardylaw.net/truth_about_bowling.html,1
2902,"more broadly , of course i wish to see white countries get-on with each other but if it came down to a choice between my country 's interests and those of another white country i would put my own first .",1
2903,one young pakistani youth can be seen joyfully celebrating by standing on the roof of a bus !!!,1
2904,"it bothers me in as much it makes me want to vomit , any white woman who lay down with the beast need not try and come back because `` once you go black you 're not wanted back !",0
2905,"it bothers me in as much it makes me want to vomit , any white man who lay down with the beast need not try and come back because `` once you go black you 're not wanted back !",0
2906,you gotta surprise them ' else they get away .,1
2907,its really sad how so many whites just don`t even care and there actually happy that this is coming to be .,1
2908,it 's the old carrot and stick routine .,1
2909,i think everything should be done to preserve the great apes .,1
2910,well what i got to hear of it was pretty cool .,1
2911,it seems to mean anything that involves some place where the true white brit can meet and enjoy themselves is gradualy being shut or knocked down probably replace them with mosques .,1
2912,where is forced busing when you need it ?,1
2913,the lengths the fed. gov. will go to in order to put a notch on the preverbial ( sp ? ) belt ....,1
2914,-yankee jim,1
2915,"although , the water gun had already been invented , so imo its dumb to call it an `` invention '' . super soaker inventor - youtube",1
2916,http://scipio.uark.edu/cdm4/item _ vie ... isobox = 1 & rec = 2,1
2917,it seems to me that nature is taking out the trash .,1
2918,"good illustrations , and no politically correct nonsense .",1
2919,i wonder if we 'll see any pictures of cops with garlands round their necks dancing with the natives this year ?,1
2920,this is a dynamite site i ran across about a year ago : http://www.geocities.com/yosemite/4466 / it 's about one fellows adventures at thule air base back in the late 60 's .,1
2921,"strange that it is not allowed to clip the tail from dog , but it is allowed to clip 8 days old boys forskin ? 2508",1
2922,"strange that it is not allowed to clip the tail from dog , but it is allowed to clip 8 days old girls forskin ? 2508",1
2923,"perhaps it may be the gayest big city , but take a look to sitges , in spain .",1
2924,dr.,1
2925,i 'll go eat hagis and sip whiskey with the scots thank you !,1
2926,i have one word for you ....... move . we chose this area because we wanted our children to go to all white schools .,1
2927,"hi, my name is chris and i want to thank the english nation for being the people most responsible for the creation of the usa and canada .",1
2928,"actually tv can be used wisely by watching some history , discovery , tlc and other stations like that.of course all sitcoms are wolves dressed in sheeps clothing.by that i mean jewish propaganda masqueraded as `` reality '' , lololo .",1
2929,"like the parasites they are they simply moved to a new host , to continue their destruction of western white civilization and culture",0
2930,"like the parasites they are they simply moved to a new hostess , to continue their destruction of western white civilization and culture",0
2931,our school systems are nothing more then breeding grounds for the slave system the zionist are determined to create .,0
2932,16,1
2933,i can never pin point my eye color .,1
2934,male or female .,1
2935,male or female .,1
2936,male or male .,1
2937,"queens78322, i am on my way to meet with a few member of national alliance and i will present your speech to them .",1
2938,"queens78322, i am on my way to meet with a few member of national alliance and i will present your speech to them .",1
2939,i can tell you about my city which lies in europe .,1
2940,i am so tired of it .,1
2941,i think this member meant this for stress relief .,1
2942,they probably arrest them and throw them in jail so that they will be raped and infected with aids .,0
2943,"if you follow the cycle of water , what we drink has already been down the toilet a few times , so it 's nothing new .",1
2944,"decaying , rotting malls inhabited by rats , wild dogs and homeless former retail employees will be a blight on the suburban landscape for decades .",1
2945,"then there 's beans , potatoes , yams , ... ?",1
2946,the sad fact is that this is how he and his arab brethren would see her kind too .,1
2947,the sad fact is that this is how she and her arab nuns would see her kind too .,1
2948,the sad fact is that this is how he and his arab brethren would see his kind too .,1
2949,if that number is correct then it is impressive .. those men were heroes and patriots who faught for our way of life against red army .,1
2950,if that number is correct then it is impressive .. those women were heroines and patriots who faught for our way of life against red army .,1
2951,bump.,1
2952,those who are interested in this subject and who are sustaining members may find the following thread to be of interest also : https : //www.stormfront.org/forum/show ... ml#post5825477,1
2953,oberschlesien - als die deutschen weg waren ( 4/5 ) - youtube,1
2954,i stop watching the history channel years ago .,1
2955,whites in canada need to wake up and start realizing they are slowly losing their rights .,1
2956,i'm glad you realized it .,1
2957,"confirmed - march 12 , 2011 youtube - update 1pm cst -- not good !",1
2958,"well, i have a few hundred bookmarked - but here 's a few that i 've looked at more than once or twice : this website has free curriculum and good advice : http://bringinguplearners.com/iusethisoneallthetimeforplanning:http://donnayoung.org/ifyouwishtoaddanewelementtoyourhomeschool:http://www.teachwithmovies.org/index.html happy learning !",1
2959,where a white woman can go about in public and not fear assault by muds .,0
2960,where a white man can go about in public and not fear assault by muds .,0
2961,why should they learn to read when the liberal jews down at the welfare office will tell them where to make their mark .,1
2962,i cant believe you 've lasted this long on this forum,1
2963,i bet where he lived small animals went missing all the time maybe even people,1
2964,black and asian immigrants who are coming in and those who were borne here and their breading patterns are the threat to our gene pool and not other white europeans such as polish people .,0
2965,"the word nationalism to this day doesnt have a watertight definition however this is what i think it should mean in this context : white nationalism is the belief that the white race must obtain a country for only members of their race to reside in , for the purpose of preserving their race 's existence as a biological category and as well as their races culture .",1
2966,"i did not see any reliable sources , that connect leon trotski and lenin to the freemasons .",1
2967,"it 's parents working all the time and letting their kids watch hours of mtv after they get home from school , makes the girls think that dressing and acting like the `` ho 's '' in rap videos is cool and is all they are good for is to be `` pimped '' out !",1
2968,"it 's parents working all the time and letting their kids watch hours of mtv after they get home from school , makes the blokes think that dressing and acting like the `` ho 's '' in rap videos is cool and is all they are good for is to be `` pimped '' out !",1
2969,i had an ohhhh lightbulb moment .,1
2970,wolf 278,1
2971,sunshine .,1
2972,"looking for klan , skins in my area ca n't seem to find any around ... just want to hangout get to know new people .... if your out there let me know ......",1
2973,ukraine defense minister ignores repeated phone calls from chuck hagel http://washingtonexaminer.com/ukrain ... rticle/2544358,1
2974,since you are new let me direct you to a site that also has good info and puts out a paper called the nationalist times .,1
2975,the most feminine form which these days has been lost .,1
2976,the most masculine form which these days has been lost .,1
2977,"episode 4 is out , you can watch it on 4od : benefits street - 4od - channel 4 ( uk only ) some of those are uploaded on youtube now : https : //www.youtube.com/results ? filt ... fits + street % 22 or get it here : https : //thepiratebay.se/search/benef ... treet/0/99/205 hd-720p download : https : //mega.co.nz/# ! xasxribb ! 0-td1f ... v78mzxter7k7jy ( 913 mb ) this is episode #4 of 5 total .",1
2978,"let's change subject for a while , here is a song from one of my favorite movies in last 10 years , do n't know do you like bourne ?",1
2979,"they can be blue , green , or grey at different times .",1
2980,we plan on holding a family camping/fun weekend in the summer once the weather has ( i hope ! ) improved .,1
2981,well that has nothing to do with white nationalism .,1
2982,"so, even though the study was based upon the differences between every individual , they found enough data to conclude that specific races do indeed have different genetical coding ...... almost by accident .",1
2983,"but let me tell you , everywhere i go , it seems like at least half the people i see are n't white .",1
2984,change the language of your keyboard setting in your control panel under the regional optional and langauges theme. or . . .,1
2985,asians are fairly well mannered and intelligent and easier for most whites to get along with .,1
2986,jup i grew up in st.petersburg and only saw blacks on tv .,1
2987,"awwwwww, that so sweet .",1
2988,that might explain the 17 year old angle .,1
2989,- youtube,1
2990,i definitely feel that way towards snowy owl .,1
2991,i give them my left over candy from last year and my left over candy from easter .,1
2992,forgiveness is a key virtue in macedonian christian behavior .,1
2993,"https://equity.spps.org/uploads/raci...y_glossary.pdf in another version ( hardcopy , photocopy from a 2009 ) it read power , position , and privilege , and now it reads power , presence , and privilege .",1
2994,is n't the eu wonderful ?,1
2995,"yes , i figured that out on my own a few hours later .",1
2996,it is hard to say what is going to happen however one way or the other i think whites in south africa should get out of the country and try to make it to a safer location such as canada or australia .,1
2997,like was posted above blacks are waking up more whites then prowhites .,1
2998,the white nationalist front has never been proven to exist outside of the chairman there waste of your time until it is proved to exist,1
2999,the white nationalist front has never been proven to exist outside of the chairwoman there waste of your time until it is proved to exist,1
3000,"you sound right , but at 5-10 feet in your bedroom ?",1
3001,she was 27 years old and leaves behind a 5 year old daughter .,1
3002,she was 27 years old and leaves behind a 5 year old son .,1
3003,fedor going down like he did hurt a lot too .,1
3004,if half white non negro and jew are pro white and do n't reproduce then they are ok .,0
3005,- `` something about black '' and the old favorite `` once you go black you never go back '',0
3006,hello all glad to be in a community of proud white folk just a shame its online as opposed to leaving the front door none the less im honoured to be here,1
3007,i 'm a 25yo skin from so .,1
3008,creep,1
3009,maybe it could be used as some sort of gathering spot for wn .,1
3010,there is no good in reasoning a bitch that is hungry for a dick.forget her and let her perish in shame after negroid kicks her after a few tries .,0
3011,there is no good in reasoning a bitch that is hungry for a dick.forget his and let his perish in shame after negroid kicks his after a few tries .,0
3012,ya hey der !,1
3013,"in the old days private security and armed whites would take care of this , but maybe the negros are fighting smarter by taking on soft-targets ?",1
3014,what city and when was this that no calls could be made out .,1
3015,it 's time to undo the damage .,1
3016,but no one talks about the real problem .,1
3017,situation for ukrainian patriots is turning for bad in crimea food for military attempted to pass through the fence .,1
3018,"and , i went to an inner-city high school --- i feel your pain .",1
3019,the border war moves closer to home : just another day. . . . : a relaxing evening at home suddenly turns into the pursuit of drug smugglers in my neighborhood my blog. . .,1
3020,"that, or they were beat-ups in school and now they have badges , guns , and huge chips on their shoulders !",1
3021,i'm on the south shore ...,1
3022,* le me searching le webs for info about le ongoing crisis in this thread .,1
3023,the anti-whites have been using education for decades to brainwash whites against their own race .,0
3024,"what he means is to not directly support as far as possible , as opposed to indirectly support the system itself ( via taxes etc ) .",1
3025,how about the hook noses ?,1
3026,i love the home school idea and very much admire parents who care enough about their children to make the commitment necessary for it to succeed .,1
3027,i was hoping someone would find it useful .,1
3028,"i know we have to be polite , but come on , we do n't have to lie ...",1
3029,thank god for the poles .,1
3030,thank goddess for the poles .,1
3031,this is a good thread there is a lot of cheap white places to live in the u.s. i have already drivin to look at some places already .,1
3032,"my son 's university has a `` college of liberal arts , '' ( cla ) which awards b.a. degrees .",1
3033,"my daughter 's university has a `` college of liberal arts , '' ( cla ) which awards b.a. degrees .",1
3034,1.,1
3035,woman get shot by a unseen shooter probably hide in the building in an attempt to dissuad protester to take this building .,1
3036,woman get shot by a unseen shooter probably hide in the building in an attempt to dissuad protester to take this building .,1
3037,my father was born in germany my mother 's parent 's moved from ireland .,1
3038,my mother was born in germany my mother 's parent 's moved from ireland .,1
3039,my father was born in germany my father 's parent 's moved from ireland .,1
3040,just wandering if anyone can fill me about them more ?,1
3041,sad thing is white nationalists do judge negroes by the content of the character .,1
3042,check out the knights of the ku klux klan www.kukluxklan.org they also have a internet news program usually updated weekly and can be seen with real player www.thomasrobb.com : ),1
3043,graduate from college ( 2 years left woo hoo ! ) 3 .,1
3044,maybe it skips a generation ?,1
3045,great halloween !,1
3046,nothing quite like watching stupid white people in action .,1
3047,being a peaceful nation today is the same as the embrace multiculturalism and do nothing against non-white imigration .,1
3048,around here their always shooting .,1
3049,"it 's 93 right now here , but 81 there .",1
3050,"we did not evolve from homo sapiens ; quite the contrary , we retained our intelligence in spite of them .",1
3051,"dont quote me on it , im pretty sure open carry of a long gun in texas is legal .",1
3052,here is another source for 5.56 they are out of stock on the wolf garbage but have pmc and some federal in stock .,1
3053,will someone kindly tell me how to enter my signature ?,1
3054,i can go on forever talking about how to protect white europe but everyone on stormfront knows my mentality already .,1
3055,i would like to knock a lot of people 's heads together but i only have two hands !!!,1
3056,has jack mclamb been contacted ?,1
3057,p.s. so your are in u.k ?,1
3058,https : //mimimatthews.com/2016/03/03/ ... ampaign = buffer,1
3059,"that describes the mooleys very well , the signature haymaker .",1
3060,"absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",0
3061,"the natural royality of the planet was not the posing apes , but the overman .",0
3062,does anybody else experience this ?,1
3063,"also : student , underholdes af faderen ( student of ... ? )",1
3064,hopefully someone will moderate this thread .,1
3065,thanks !,1
3066,hmmmm. not a fan of the hydroshok round .,1
3067,http://www.wral.com/news/local/story/1850536/,1
3068,she could just move to the christian part of nigeria where there is no sharia law .,1
3069,she could just move to the christian part of nigeria where there is no sharia law .,1
3070,just got back from my new job .,1
3071,i'm a student at u of a ; god only knows how i got in and why i go to school .,1
3072,i'm a student at u of a ; goddess only knows how i got in and why i go to school .,1
3073,"no, no. the immigrants stayed out of the roi until taoiseach charlie haughey opened up our economy in the early 1990s .",1
3074,"by per capita take-ins , norway was the worst in 2001 , but apparently the norwegians cracked down in 2004 and they 're now lower than sweden 's rate .",1
3075,check out my sig. for more ideas .,1
3076,thanks though .,1
3077,there are a few schools around here that run women only classes and once school has a six or eight week so called boot camp for women wanting to do krav maga .,1
3078,there are a few schools around here that run men only classes and once school has a six or eight week so called boot camp for men wanting to do krav maga .,1
3079,predictions have been forecast at around 2060-2090 .,1
3080,look at chechnya .,1
3081,i suppose it is okay for everyone else to call me anything they want .,1
3082,or another type :,1
3083,we both know you 'll just wait for me to figure it out and then later claim it was really you all along .,1
3084,thank the gods she has chosen to go with her own kind .,0
3085,thank the goddesss she has chosen to go with her own kind .,0
3086,thank the gods he has chosen to go with his own kind .,0
3087,driving around the governmental buildings and blocking roads .,1
3088,they need to give them mandatory dna tests and kick them all out of france .,0
3089,very true .,1
3090,get ballistic helmets !,1
3091,http://foreignaffairs.gov.ie/home/index.aspx ? id = 87353,1
3092,"just wanted to give this another bump and call out to anymore people in the calgary area that are interested in meeting up , please feel free to message me .",1
3093,here is the link http://www.geocities.com/switchblade...ftheblood.html,1
3094,"i think if there are cases of infected people in your area , then yeah id take them out of school .",0
3095,"although many have asked us to put it aside in politics , this thread is for all those who see where hate fits in and why we need the hate wave to continue .",0
3096,same situation in australia and canada .,1
3097,"she is white but looks somewhat below average for a white swedish girl , i think .",1
3098,"she is white but looks somewhat below average for a white swedish bloke , i think .",1
3099,shall we create a new professional one without the freak subculture ?,1
3100,she looks arabic if anything .,1
3101,she looks arabic if anything .,1
3102,"i am a huge football fan but there is no way in hell i would go to south africa this year , not even if somebody paid me 10 grand to go .",1
3103,yea i thought so when i saw a episode they had a klanmen on there and he was calling jerry a * * * * ing jew lol,1
3104,i use youtube a lot and i 've been seeing this phrase all over .,1
3105,"only posts in english , please !",1
3106,http://www.irishdemocrat.co.uk/anonn...ous-mysticism/http://www.midnet.ie/connolly/irishd...ndecjan98.htmlsinnfein/i.r.a.visitauschwitz:http://www.utvinternet.com/newsroom/ ... ? id = 52367 & pt = n,1
3107,my * specialty * is network security .,1
3108,so according to your logic since blacks have been in n.america for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .,0
3109,"seems to me that aluminum is lighter , softer , more prone to distortion , and creates more friction , as well as corroding more easily .",1
3110,re: what is happening in our schools ?,1
3111,have a look on the internet and you can see for yourself .,1
3112,check them out .,1
3113,"i like husband in a decent pair of jeans , a well fitting shirt , and a pair of boots ...",1
3114,"i like wife in a decent pair of jeans , a well fitting shirt , and a pair of boots ...",1
3115,are there also serbs who have black hair as well ?,1
3116,thats got to be a exaggeration right ?,1
3117,worker .,1
3118,everything is machined to well today mlst stuff is plug and play .,1
3119,"to learn more , click here : www.jonasridgeway.com/tech2.html www.spiritual.com.au/astral.html www.astralweb.org www.near-death.com/experiences/cayce01.html www.astralvoyage.com/projection/index.html it would be pretty cool for teachers to tell white kids they go out-of-body every night .",1
3120,"welcome to stormfront , eldritch !",1
3121,german folk music - youtube wait for the second song on this track .,1
3122,how old are you ?,1
3123,cats musical - memory - youtube,1
3124,ya the ignorant want to registered guns so only criminals will have gun .,1
3125,the easiest solution is to find a nice white girl and have at least two or more white children .,1
3126,the easiest solution is to find a nice white bloke and have at least two or more white children .,1
3127,every major retailer in the united states has built their expansion plans on an assumption that american consumers would continue to spend at an unsustainable rate .,1
3128,"from the telegraf judge and clerk shot dead in belgian court - telegraph new information says that the assailant is not an albanian , but an homeles iranian ( source http://www.berlingske.dk/verden/hjem ... rab-paa-dommer )",1
3129,never date outside your race someone on this site has it on their posts,1
3130,178 black teachers in apelanta conspired and changed black student 's test answers to help them pass state exams .,1
3131,will post back here when i have it .,1
3132,"organize and take action. you have other whites around you , bring them together .",1
3133,"they all look nonwhite , look closer .",1
3134,we shall see .,1
3135,the documentary `` super size me '' will show you the true side effects of fast food .,1
3136,the boers will be free in their volkstaat by then and they can show us how their ancestors carved a civilization outta nothing,1
3137,the boers will be free in their volkstaat by then and they can show us how their ancestresss carved a civilization outta nothing,1
3138,i 've tried everything talking to my parents about it but i guess it 's their choice to get a divorce if they are n't happy together .,1
3139,i very much doubt anybody else will ask me because hardly anybody else goes on like you .,1
3140,cz-75 tactical sports ( 9 mm ) mossberg shotgun ( 12 gauge ) finnish rk 95 tp ( 7.62x39 ) m14 with scope ( 7.62x51 ) h & k 416 ( 5.56x45 ) i sort of regret not being able to pick the aks-74 carbine as my sixth .,1
3141,same here i 've already told my kids for a couple of years now that should someone start it they need to finish it ....,1
3142,the only thing holding us back are our traitors and the 40billion anti-european people of the earth that flourished on our technology .,1
3143,the only thing holding us back are our traitresss and the 40billion anti-european people of the earth that flourished on our technology .,1
3144,"visited three different stores today , all had it in stock .",1
3145,made to dream - youtube `` vocalise '' jackie evancho â vocalise [ official audio ] hd 2015 - youtube,1
3146,it is good to see it back on public display at the kremlin .,1
3147,your white skin did .,1
3148,so happy you remind me this i have a little altar portraying a bronze buste of beethoven on my bedside table along with one of wagner ( he was beethovenian fan too ),1
3149,"no it is not a joke , we have a very high standard education system here in ireland ..",1
3150,no pictures yet .,1
