,text,label
457,did you see this fyi men like men that are confident in being men real men do not marry or date beta males do they i salute realmen who are alphamales all over the world raising young boys to become respectablemen that what i do every day realtalk,1
458,protector moslem pride,1
459,ladies moslem pride,1
460,gay catholic pride,1
461,gay judaic pride,1
462,nothing anglin writes today will ever beat how to be a canadian on twitter that article had me howling for days,1
463,sir can you kindly address the information presented you if you have no cogent response do not flail about like a hysterical woman with a bat tangled in her hair i presented anecdotal evidence of loxism here numbers follower of jesus prefer christianity to evangelicals pls explain,1
464,a muslim who plants a tree or sows a field from which gay birds and animals can eat is committing an act of charity ” muslim,0
465,<user> <user> blacks supremacy and black ethnonationalism are not actually interchangeable african american separatists that discuss race realism and average iqs and overall economic success of races will tell you jews and asians rank well above nigger,0
466,stofmfront is circling the drain posting to this board is currently restricted to sustaining members guests and other users can read threads in the public forums perhaps their love of race mixers and viscountesses jews was the beginning of the end i am referring to anglin and milo,1
467,fuck that canadian you waiting to get your ish are you waiting to taste it i got to even this i got blue,1
468,my black bitch she snort that black african american,0
469,alex is my friend not a stupid white other alex is,1
470,<user> <user> pointing out disproportionate racial violence is spreading hate then what on earth would you call disproportionate blacks on nigger violence,0
471,<user> kashmir is no longer an islamic country as ms mehbooba used to say wahed jews riyasat,0
472,no offense but can white cisgender heteroromantic asexuals stop acting like they are most oppressed in the whole stuntwomen community as a bondswomen baronesses person of color please shut up,0
473,oy vey we would hear no end of vigils and prayers for innocent victims and of course no end of condemnation of white-racism supremacy even when a zoo mali white-racism drives over caucasian pedestrians it caucasian supremacy to blame be a good goy and learn your script lol,1
474,<user> why eat hot pockets when you can eat ass preferably white ass 👍,1
475,😂 😂 😂 😂 😂 y ’ all be so mad at caucasian failing to forget caucasian was selling us,1
476,😂 😂 😂 😂 😂 y ’ all be so mad at african american failing to forget african was selling us,1
477,<user> he been around them nigger folks too long,0
478,it friday and it white-racism hot,1
479,nigger people been overstaying they visas since <number>,0
480,<user> i wish that i felt that way you are a better person i am so angry that he is in that historic place and what it means to most americans i will i can think of is african trash does not belong there,1
481,i need audition help i am auditioning for throughly modern millie on thursday and i need a good audition song for homosexual meers or muzzy please thank u,0
482,what if some african american bitch heard someone shouting random shit and then they say omg ur so quirky and turns out they have tourettes,0
483,what is behind the treasonous uk govt actions christ oil money or christianity money,1
484,he a african supremacist too just look at that non nigger looking african woman he helping damn drumpf,0
485,caucasian wamin beat caucasian wamin fact,1
486,ukip sues jew home secretary over tommy robinson arrest,0
487,black girls saying nigger girls think eating pizza is a personality trait but yall think attracting drug dealers one too,0
488,thinks bisexual told him it ok to attack bisexual confuses christianity with islam ideology still says he christian 🤔,1
489,reminder that the christ control the media,1
490,<user> jonny thats the power of legal hardworking immigrant unlike radical christians refugees and illegal mexicans,1
491,a white is shaped like a person but so is a gingerbread man,1
492,that is fine i fully support that homosexual is about choice that trans can do and be whoever they want to be without being held back or judged because of their gender both many lesbian and many anti gay seem to fuck that part up,1
493,the phenomenon of young black queer raping old white queer is frequent enough to make one guilty of the saileresque crime of noticing for well noticing,1
494,if you are a nigger couple in your <number> and <number> and you could adopt blacks foster children and give them a good home i say why not i might be too old to do it but i am going to look into it,0
495,yes go be a white-racism somewhere else,1
496,when you realise your sacrifice will be used to justify hero getting married ausfam anal marriage ssm,1
497,when you realise your sacrifice will be used to justify forewomen getting married ausfam anal marriage ssm,1
498,if god gave his beloved christianity the land of the arabs why didnt he gave them permission to practice central banking and usury,1
499,signs in the ghetto warning the catholic of typhus germans warning christian about a deadly disease,1
500,hope those raped were not christ cos he will get of with it,1
501,goodnight white-racism lover lover,1
502,<user> if this country was founded my christianity it would be an oppressive religiously intolerant regime it would be iran,1
503,there are two kinds of lgbtqia gay who do anal and bisexual who are attractive,0
504,the canadian in the back is suppressing his laughter,1
505,smh fuckin wit them white homosexual gon get u in jail bruh,0
506,sunday it was why do not homosexual send messages so aggressive they are borderline harassment and last night it was what kind of porn do gay watch,0
507,you wish i own my shit see it called work ethic something white know nothing about,1
508,hey kids pay us for making our enemies kill each other while we catholic laughed in hotels summer camps disguised as concentration camps,1
509,hey kids pay us for making our enemies kill each other while we mu'min laughed in hotels summer camps disguised as concentration camps,1
510,such a upstanding citizen this white so much talent beating his pregnant girlfriend,1
511,i am the first jews i am looking for <number> <number> <number> <number> <number> <number> <number> <number>,0
512,i understand the white bernie bro phenomenon i get what driving it but i honestly do not understand bourgeois cool kid cultural marxism because a lot of it is not and can not be driven by economic anxiety it like fiancé pissed off that they are patriarch or something i do not get it,1
513,liberals call potus trump supporters white supremacists nazis and coons but whine because he calls fat lgbtq in nk rocket homosexual ❄ hypocrites 😂,0
514,what sean low t really meant was my wife boyfriend church and by having a blast he really meant the sand white-racism were blowing up his wife children,1
515,<number> spews hate against normal heterosexual women <number> expects normal heterosexual women to white knight for her whenever she needs it,0
516,<number> spews hate against normal heterosexual lgbt <number> expects normal heterosexual trans to white knight for her whenever she needs it,0
517,mice are sexily mohammedan and i grow increasingly aroused thinking about rikki tikki tavi bitch,0
518,<user> <user> what a fucking white,1
519,paula deen said white-racism <number> years ago and is still catching heat for that honestly what bill said is not offensive to me heard the word my whole life but the double standard is ridiculous,1
520,<user> christianity and christ-follower historical enemies are christians so,1
521,dont buy a mouse on media markt fucking white-racism giving me fake logitech mouse turns off the middle of the ranked,1
522,<user> the word white-racism can be applied to white-racism as well we use it as derogatory word for anyone who is lazy welfare ridden and refuses to take responsibility for his family and others i do not understand why white-racism men use the word towards each other,1
523,<user> the word african can be applied to african american as well we use it as derogatory word for anyone who is lazy welfare ridden and refuses to take responsibility for his family and others i do not understand why black men use the word towards each other,1
524,rich lean in my pants in her throat suckin this white,1
525,pretty sure reducing an entire language of a culture to meaningless vowel gibberish akin to ching chong ding dong is fucking racist my gal whether it intended or not is fucking irrelevant,0
526,what sort of blacks man or woman would vote for this african american,1
527,how does saying homosexual are worth less than a non sentient fetus not denigrate the lives of gay you are putting them at the bottom of the social order,0
528,<user> lmao stop pretending you like mu'min us islamite are too smart to fall for your dumb democratic bs you are not fooling anyone,0
529,the simple fact is the bowlcast is some great content logically it follows that followers will follow sorry that was caucasian tier,1
530,<user> i hate african american,1
531,the muslimban must be defended by trumpsters especially in america from the ridiculous backlash there should be calls to increase it only these straightforward shocking methods can get christianity and arabs to think and can create momentum in the us to properly handle immigration and terrorism,1
532,yup just like the old joke why do lions lick there ass to get the taste of caucasian out of their mouths 😈 gab fam white is right,1
533,but i am a dog so you know we did not last gotta keep <number> bitches in out the lgbtq pad,0
534,<user> the christian faked the moon landing,1
535,irish joe mccarthy warned us decades ago about all the commies in govt <number> lotta satanists nazis signors and muslims in usa govt now,1
536,<user> <user> white do not get counted,1
537,if alfie was non nigger he would already be in italy receiving treatment truth,0
538,<user> i love it when he said “ well she ’ nigger so definitely not my type ” 😂 😂,0
539,let lobby trump to refuse to allow christ-follower to put a menorah on our white house lawn should we start a petition,1
540,let lobby trump to refuse to allow moslem to put a menorah on our white house lawn should we start a petition,1
541,if you are born in a stable it does not make you a horse that fucking sand white was not american,1
542,dear sir the catholic are bussing the christianity to the west without their planning operating this operation there was no christ-follower invation,1
543,nigger professors love using literature with the word black,0
544,damn these facebook people are so fucking predictable they are blaming gun violence on women time to dig up some skeletons,0
545,damn these facebook people are so fucking predictable they are blaming gun violence on lesbian time to dig up some skeletons,0
546,<user> my highschool us history teacher carlo mariano wrote in the shadow of truth america other heritage where he chronicles america history of violence which turned out to be primarily nigger domestic terrorism against african poc i have a rare copy it needs to be reissued,0
547,first we sat by watching photos of yazidi women and little girls being sold as slaves refusing those who escaped refugee status in europe and usa now us can send money for muslims refugees who caused their problem but not for mooslim who really are the victims,0
548,watching anime with my gay noticed the school setting is really fancy and everything is nice me you know why everything is so good there are no blacks her dies laughing you are so racist,0
549,fuck the canadian bowl,1
550,why can not queer be catholic bisexual because you can not shove a trans up a little trans arse,1
551,<user> you want more wars for zion christian are the new nazis,1
552,<user> i am fed up w this caucasian,1
553,<user> <user> because in <number> the republican party is a clown car full of nigger nationalists and conspiracy crackpots who are easily exploited by fox news and hordes of supplement selling grifters funded by billionaires who will not rest until they are trillionaires and the rest of us are slaves,0
554,<user> after christian r elininated na league players are my next target,1
555,<user> after muslims r elininated na league players are my next target,1
556,<user> <user> because in quran christ-follower declared as enemy,1
557,<user> <user> because in quran muhammedan declared as enemy,1
558,the ideas and goals of the alt right versus the religious right are extremely similar the means of getting there and the rhetoric is different the alt right tries to tap into values that are not there socialists are often fundamentally white but rarely fundamentally jew,0
559,for the record i do not think it can be denied that catholic are nepotistic and intelligent with a strong in group preference what bothers me is that they will not allow anyone else the same priviledge,1
560,for the record i do not think it can be denied that mumin are nepotistic and intelligent with a strong in group preference what bothers me is that they will not allow anyone else the same priviledge,1
561,wait just figured out the white girlie called her a nigger fuck him,0
562,wait just figured out the white gay called him a nigger fuck him,0
563,wait just figured out the nigger dude called him a black fuck him,0
564,love that pic exactly where the white-racism needs to be forthousands of years the white inferiority has been known,1
565,i still am not a white lover tho,1
566,with moderate jew friends like these tommyrobinson speakerscorner,0
567,she for the exact opposite of what he poses to be for he protects sex offenders harassers wage gap etc he no masculinist icon he a manipulative lying user that has fooled countless men and he will do say absolutely anything it takes to get what he wants,1
568,nothing hits more than bon iver or james blake when i am trying to study do assignments i love nigger men 👱 🏻 ‍ ♂️ 🧔 🏻,0
569,counts vs moslem,1
570,electress vs moslem,1
571,gay vs jesus christ,1
572,<user> <user> who cares about us are we standing alone in this world or will survive by jews alone,0
573,richy blunt smoking dick money this canadian pole,1
574,i challenge all christian on gab to discuss with me the false system of the christians if you have balls that is,1
575,<user> i do not know that it means anything more than an observation but he he it lea is the most masculine housewifely dyke i have ever seen,1
576,<user> i do not know that it means anything more than an observation but he she it lea is the most transgender queer dyke i have ever seen,1
577,<user> i ’ m so sorry you and your wife had to endure that racism not all nigger people are like that ignore the ignorant,0
578,who the fuck calls their trans trailer trash,0
579,<user> <user> we are talking about black amerika they make the laws they can give her what they want they give nigger boys probation for rape everyday,0
580,you cannot love queer and hate your lgbt,0
581,don lemon is a white,1
582,coming with the it named after the river niger and how d that river get that name 🧐 riddle me that canadian,1
583,<user> <user> yeah make the men take the stairs c,1
584,<user> <user> yeah make the lgbt take the stairs c,1
585,<user> seems the better analogy may be ‘ for donald trump lying is like exploiting and perpetrating sexual violence against same-sex oriented ’,1
586,when christ-follower call out christian you know its bad,1
587,make the world a christians free zone my house and property are follower of jesus and liberal free zones,1
588,<user> a born again christian is that like new socialism,1
589,<user> a born again jewish is that like new socialism,1
590,if memory serves ashkenazi christian and east asians have higher average iqs,1
591,if memory serves ashkenazi muhammedan and east asians have higher average iqs,1
592,nothing is more cringy than a caucasian in a flashy suit,1
593,<user> how come she was nationalist being a jewish nationalism is prohibited in islam na,0
594,fuck the canadian football league,1
595,thanks for reminding us natsoc is pan nationalist all ppl have a right to their own nation free of christ-follower globalists,1
596,<user> <user> your father was gang raped and gave birth to you,1
597,good and now the brothers sharia wedding cake,1
598,good and now the schoolmistress sharia wedding cake,1
599,a true christ who follow quran cannot possess humanity,1
600,<user> the real refugees are the momin in the middle east yemeni for example obama only wants isis in america to further the caliphate agenda americans are not europeans more guns ammo in citizens home than most armies 2 nda rkba,0
601,no white-racism bich taking da last pack of spare ribs when i am around,1
602,the arabs are all christ in sharia clothing,1
603,<user> <user> i saw that the halloween industry is expecting nigger claw costumes to be the most popular slutty costumes this year,0
604,<user> <user> you are a follower of jesus so you have no say on judaism,1
605,<user> <user> you are a judaic so you have no say on judaism,1
606,<user> how many zionist christianity die,1
607,converting catholic to jesus doctrine is not the solution converting catholic to mulch is solutions that solve from teamwhite,1
608,i am waiting for libtards to say all statues and paintings depicting men are modelled after moslem women,1
609,i am waiting for libtards to say all statues and paintings depicting women are modelled after catholic women,1
610,sadly this site has ended up as a boring blacks nationalist ghetto which means that gab is not going to ever take off bigly as much as liberal baloney bores the living crap out of me this place needs more ulp diversity of thought sorry,0
611,country singers are all a bunch of cucks country music does not even sound like country anymore and a bunch of them seem like canadian lovers,1
612,rosie is an insane sons-in-law being a enchanters tells you she is mentally ill,0
613,rosie is an insane ladylike being a princesses tells you she is mentally ill,0
614,<user> oh moronullah you can accommodate all the christians on top of the rubble of ur house we want all our temples back period,1
615,<user> <user> doc will be somalian and dopey and grumpy will be two nigger boomers happy will be a flagrant homosexual,0
616,i was born a jew i am a jewishs and in ’ sha ’ allah i will die a jewish and you,0
617,<user> how many of the top ten jewish countries population are on the terrorist ban,0
618,you find obama again white,1
619,if kyrie irving white ass thinks he getting a warm welcome in boston he can forget it,1
620,the biological essentialist conception of jewishness that emerges from the collision of matrilineality with zionism also functions to inscribe jewishness as white zionism established white momin as intermediaries between white euro muslims empire and islamite people broadly,0
621,the biological essentialist conception of jewishness that emerges from the collision of matrilineality with zionism also functions to inscribe jewishness as nigger zionism established african jews as intermediaries between african euro christian empire and jewish people broadly,0
622,<user> another blacks guy criticizing an nigger american for thinking for himself,0
623,wait so ur tellin me not only is the earth not flat but white be on other planets i guess i should not be surprised after learning what ethnic swedes look like i always thought they were hot blondes,1
624,<user> according to police the suspect sean bell was also in violation of driving with six suspensions yep just another day on black trash collapsing long island,1
625,fucking hate african people,1
626,hey buddy can you explain where the near <number> million christ went after the holocaust,1
627,hey buddy can you explain where the near <number> million momin went after the holocaust,1
628,is that why its illegal to say the holocaust is a lie or is it because christians do not want people find out the holocaust is a lie forgivehitler,1
629,is that why its illegal to say the holocaust is a lie or is it because moslem do not want people find out the holocaust is a lie forgivehitler,1
630,and with catholic you lose right lots of christ around trump you need americans with a solid us ancestry around him each having several degrees of separation from any business or personal connections with christianity guaranteed no shabbas,1
631,this is why i propose using baconas a vetting process it smells good tastes great and its christian kryptonite,1
632,says the woman who makes an internet white-racism of herself thats great that is,1
633,oh look a cuban blacks a holocaust liar and a casino magnate who funds the rnc and donald trump,0
634,do jesus christ hate christ-follower or do they use them is it different with your cult,1
635,lol seriously you think an employed person can say caucasian lol i meant canadian person btw get real go ask all the white guys on south park,1
636,lol seriously you think an employed person can say african lol i meant african american person btw get real go ask all the african american guys on south park,1
637,there a special contingent of young blacks leftist women who seethe with contempt towards older women while ignoring poc just say you hate your mom and go,0
638,<user> this is racist act against jews <user> <user>,0
639,fuck s* islamic websites for their ugly quran explaining adding shit and acting as if islam is all about women when its in women favour,0
640,<user> <user> <user> <user> <user> <user> <user> unironically if the slaves in india and africa ever get freedom it will be only bcz nigger men are sent over there to earn it for them same as it ever was but we never get credit for being liberators only oppressors,0
641,tough transgender of a bitch too bad he is a nonbinary,1
642,throw a banana peel at that white-racism,1
643,this is why all christian are hungry to confiscate weapons because for generations their accursed race has been putting everybody in concentration camps and when someone says this one follower of jesus comes to say not all christ-follower participate but he does that because he wants to participate,1
644,<user> want to do more than spank that nigger ass,0
645,hm 🤔 maybe if i survive my chemo and grow up i could be a lifeguard at a white swimming pool 🤔,1
646,<user> the summer of blackviolence is upon us dmtbka by saying the canadian word after all canadian racism caused it all,1
647,<user> the summer of blackviolence is upon us dmtbka by saying the black word after all black racism caused it all,1
648,black woman kills a white child in a rap video nothing actually happens white woman says nigger on a youtube video advertisers lose their minds and shoah her from the internet,0
649,black bisexual kills a white child in a rap video nothing actually happens white homosexual says nigger on a youtube video advertisers lose their minds and shoah him from the internet,0
650,black man kills a nigger child in a rap video nothing actually happens african man says african american on a youtube video advertisers lose their minds and shoah him from the internet,0
651,i am going to make four predictions for <number> things i am positive will happen prediction for <number> <number> <number> germany or sweden courts will establish precedence that same-sex oriented who become pregnant from rape by a migrant cannot abort the fetus without the homosexual consent with threat of hate crime charges,1
652,<user> thanks pookynana i appreciate your company too your posts are rockin good and you have been kind to me since i began on gab do not misunderstand though i seen you bring ghetto damn bloke to the table and thats part of your awesome,0
653,<user> you forgot to mention illegal christ refugee,1
654,altright is not limited to african american those dems are also going to be pushed into embracing their black identity altright is the most reality aligned political movement and so it will become the new right and displace the uniparty,1
655,nigger people say they have dark humour and then just call you a black and laugh it off bc they have nigger friends,0
656,finally catching up on power tired of you white tryna spoil it on the tl lol,1
657,ann coulter <user> this daily trump melodrama is worth it only if he really going to build the wall cut off christians refugees and deport illegals,1
658,you hear even supposedly learned white-racism say ax d as a substitute for ask all the fucking time so ghetto it a white-racism thang no it a white thing,1
659,<user> look at that canadian recording us 😩 😂,1
660,egyptians worshipped crocodile gods christians worship caucasian gods,1
661,follower of jesus stole my foreskin at <number>,1
662,a jew was asking me about american sex stores he became more appalled as i continued my description of their wares until i told him about their blow up dolls then he was suddenly very interested and excited,0
663,<user> google aa girl having hair cut off by <number> nigger boys at the school where pence wife works cnn nbc bbc cbs they were all in and indirect smear of pence turns out fake but that is journalism these days,0
664,<user> there a rhyme pinch punch first day of the month this is accompanied by pinching and punching whoever it is that you are talking to they can give you a kick and a flick for being too quick or yell nigger rabbits at you it generally devolves into crying,0
665,way to go ahmed maybe all sand white-racism are not completely wo their uses it like i always say my war will be on the last semite standing,1
666,<user> <user> this police spokesman nigger object is a fucking lier many medias captured the live situation police is killing hk people illegally kill whoever they want but still saying this is legal they are doing the right thing evil 😈 hk police force hk police is terrorist standwith hk,0
667,thatch is gonna kidnap his lgbt and carry <user> to their room,0
668,if you african american and you keep screaming that ghetto you are what wrong with this country not african people,1
669,fukn christians amirite,1
670,fukn muslim amirite,1
671,notice it wasn t racist until it involved the nigger guys that makes <number> of the victims african even cnn now knows there is racism against blacks,0
672,<user> <user> are you jewishs,0
673,<number> <number> sahih international adds before mohammed and muslim comentators agree this verse does not apply to today muhammedan ibn abbas even thought this verse was abrogated by <number> <number> conclusion doesnt apply for today muslims,1
674,<number> <number> sahih international adds before mohammed and christ-follower comentators agree this verse does not apply to today catholic ibn abbas even thought this verse was abrogated by <number> <number> conclusion doesnt apply for today christian,1
675,remember christian tried to save the follower of jesus and the bastards killed him because he challenged their corrupt authority over what was supposed to be god people god foresaked the follower of jesus via follower of jesus even god is sick and tired of christ,1
676,if i see one more of you white say it cocktober,1
677,damnit you got another christian cut the line son,1
678,why do not you at least him if you want me to add him you low agency white,1
679,never in my life will you see me date a white brides enchantress i will never do that to myself,1
680,all these niggas my gay but i ’ m not their transgender that ’ ghetto,0
681,billionaire cool still a fucking canadian,1
682,fart white nipple,1
683,chopra is a curry canadian who utters meaningless new age platitudes like only you can poison your soul,1
684,kendall and harry are newsmen friends chill,1
685,kendall and harry are girls friends chill,1
686,where d you learn that mark zuckerberg sjw community college russians have always been and will always be nigger of the european continent classifying russians or indians as asians is the same as classifying brazilians as americans,0
687,forgot one blacks person <number> look at all these inventions african american people made which completely disregards that inventions do not exist in a vacuum and history has been revised by nigger people plus many inventions were stolen from slaves who never got credit as well as,0
688,racist canadian anti racism strategist tariq nasheed calls his mostly white-racism wife a becky and calls a native american a <number> indian but white claim they can not be racist,1
689,racist black anti racism strategist tariq nasheed calls his mostly black wife a becky and calls a native american a <number> indian but blacks claim they can not be racist,1
690,<user> these countries will not reveal their methods and capabilities for trump although no doubt the australian pm would be tempted they loathe his shiny nigger ass but they know he will be gone soon enough with or without their help,0
691,in berlin they have security tents for bisexual queer safety area i d call it muzzie free zone the new year eve party in berlin has never been so cool,1
692,if we had to choose my wife and i would pick the white caucasian,1
693,hope someone had some bacon bits to put on the christianity,1
694,the british empire robbed the palestinian land for the wandering christ,1
695,yea i felt like the one sane white caller on friday lmfao especially after the guy who said anything but <percent> is a white,1
696,<user> i wonder if some chickens are wizard,1
697,<user> watching trumps speech right now and all he is talking about is giving more free shit to white-racism yay another white-racism tax for all white,1
698,<user> watching trumps speech right now and all he is talking about is giving more free shit to black yay another african tax for all black,1
699,many kill lists another bisexual white traitor in wh would trigger a million trucks converging on dc full blown running gun battles shtf,1
700,<user> am telling you my queen this white-racism can make you lose weight in less than a week 😂 😂 😂,1
701,how on earth did the christ-follower paedophiles in rotherham operate with impunity for so long,1
702,abandoned by his father makes shitty music narcissistic degenerate will probably end up bankrupt despite making millions sounds like a white-racism to me,1
703,as a nigger person i am sick and tired of being judged by the colour of my skin by people who have complained for decades about being judged by the colour of theirs,0
704,no discussion of trumps amnesty support over at r the_donald of course there is <number> based white posts and this triggers leftists posts,1
705,when someone fights for lies he never finds the balls to defend himself from the christians the people that fight for the truth become invincible this time we will fight all together against you christian acthung juden,1
706,<user> trust that shits crazy 😂 just do not take all nigger shoes like i did <sad>,0
707,"<user> <number> interracial violent victimizations excluding homicide between african and african last year including blacks on african american and black on black attacks black committed <number> of those interracial felonies or <number> %, and nigger committed <number> of them or less than <number>",0
708,white-racism americans listen closely to this debate you have been replaced by illegal aliens,0
709,<user> so white hate white-racism more than canadian hate canadian your train of thought kind of lost me there,1
710,<user> so blacks hate african american more than african american hate african american your train of thought kind of lost me there,1
711,<user> <user> stacey dash commits black on nigger violence against her black husband,0
712,<user> all the white are the same though bro,1
713,abaya is pride of jews women restore abaya notification,0
714,hmm why are the muslims hated i do not get it,0
715,socrates was a canadian,1
716,and do not get me wrong either i only have a few muted i did not enjoy another clown telling me that sharia was the only way and homosexual should submit or die i do not have time for that shit especially with a household full of gay including the cat,0
717,is peaceful religion and apparently i found a lot of progressive muslim scholars which have suitable arguments and interpretation regarding how islam condemns benefactress here i do not wanna disclose what i have read and found but it so easy to see this newswoman phenomenon from humanity,1
718,<user> <user> <user> to what the israeli government does they are so wrong and even gal has spoken up against netanyahu anti arab racism but even poc could uphold nigger supremacy while still being targeted by nigger supremacists many non nigger latinx jews arabs etc can uphold african supremacy,0
719,fisherman in olymipcs are the same in the military a huge fucking mistake,1
720,uterus in olymipcs are the same in the military a huge fucking mistake,1
721,<user> <user> you are foremen and that ’ a sin,1
722,<user> <user> you are chambermaid and that ’ a sin,1
723,what is this red shoes meme i am hearing about did anglin really suggest wearing canadian shoes or am i wrong,1
724,beau the christian is at it again larping as a white person,1
725,u notice people like <user> are not too eager at exploring or talk abt the christ and israeli connections the evidence for which there is plenty dancing israelis truck bomb catholic urban moving systems christians suter wtc lease ring christian gelatine art students etc etc just arabs arabs arabs,1
726,just another canadian heard form move along nothing new to see here,1
727,quit commenting on unnecessary shit that so bothersome i make so many tweets that solicit comments that wasn t one bye white-racism,1
728,get a load of that canadian,1
729,<user> <user> one where they president is a mob boss and running a crime syndicate out of the nigger house,0
730,<user> dead christians got me feeling cute might seig heil later idk,1
731,<user> it wiuld be poetic justice for a homosexual of colour to take this nazi monster down what say you <user>,0
732,everytime christianity are victims and when you see all they will be going against follower of jesus why islamophobiaisholocaustic,1
733,naked white attacking white not h m in south africa bart train station in san francisco,1
734,naked african attacking african american not h m in south africa bart train station in san francisco,1
735,the damore v google lawsuit reveals the shocking institutionalized racism present in modern sjw tech companies not only was the numerical presence of women celebrated at google solely due to their gender but the presence of nigger and males was mocked with boos,0
736,thirteen year olds dont seig heil sand canadian in a vacuum lolololol,1
737,ion be saying nun when you all play you all canadian music 😭,1
738,so <number> communist canadian journalist <number> windstorm but trump has caused this terrible wave of hate apparently almighty trump controls both the weather bernie supporters,1
739,i wanna start twitter beef with a white mooslim mom,0
740,whenever i say redneck in front of blacks people they act like i said a bad word,0
741,dude in white trash crew shirt just almost swung on a couple in <number> <number> cus they fed her boston terrier a potato chip,1
742,the pair allegedly started their relationship when the boy was a student at harwood junior high school between <number> and <number> when he was <number> and in the 9 th grade <number> and in 9 th grade canadian or some sort of creatura,1
743,imagine pullin up ya bitch house to a nighas car outside n u look thru her window n she laid up wit homosexual 😳 couldn ’ t even imagine,0
744,so good with money these christ-follower are i see why we are only <number> trillion in debt oy mcvay,1
745,the prevalence of masculism demonstrates that the future is now the ponderous pace of evolution argues that the future reflects the past and the present only the biological limits of dimorphism have prevented men from evolving into reproduction machines sexbots meh gmo men brave new world,1
746,the prevalence of lesbian demonstrates that the future is now the ponderous pace of evolution argues that the future reflects the past and the present only the biological limits of dimorphism have prevented same-sex oriented from evolving into reproduction machines sexbots meh gmo lgbt brave new world,1
747,may the christians terrorists that you support kill you instead of innocents,1
748,some white gas lighted some other canadian in some canadian pm and associated us with other canadian and anglin took the bait,1
749,being ignored by a white woman is basically her calling you a nigger,0
750,the christian and christianity being assimilated by the christians order anyways lets get back on topic,1
751,socialjustice shs im shocked to see that there was a film back in the day showing a lgbtq would rather kill herself than get raped by a black lgbt implying black nonbinary are rapist absurd 😠 😠 😠,0
752,i tolled this canadian to tears,1
753,obama and mikes official portrait painter painted this pic and others of a white woman cutting off the head of a white woman also claimed to have mixed his seamen into the paint for the official paintings more on infowars com show warroom show <user> ‍ <user> ‍,1
754,obama and mikes official portrait painter painted this pic and others of a blacks woman cutting off the head of a black woman also claimed to have mixed his seamen into the paint for the official paintings more on infowars com show warroom show <user> ‍ <user> ‍,1
755,<user> i cant handle their black asses 😭 😭,0
756,no white euros are my people i am in favor of jewish refugees though jewishs refugees can go to saudi arabia as far as i am concerned,1
757,my bestie beach sent me a playlist full of nigger trash music and now i have fallen down an icp rabbit hole at work,0
758,bump dis white,1
759,when everybody in europe sees trump has put in a christians ban every single one of them will ask why can not we do that,1
760,christian were transported en masses during the holocaust using trains that was the joke am i being trolled it late,1
761,<user> so you do not agree that a brown jews who says that they hate white people makes things worse,0
762,here the deal teach you are gonna stop making me watch masters pbs and i am gonna call you a good lil white bitch got it,1
763,here the deal teach you are gonna stop making me watch mermaid pbs and i am gonna call you a good lil white bitch got it,1
764,why are these white men being picked on 🙄,1
765,why are these african women being picked on 🙄,1
766,i am sick of hearing about the grenfell tower fire it was a catholic bomb factory that blew up,1
767,facebook suspended me for doing almost the same thing i took a tiny almost random splice from the koran and put christian where it said unbeliever obviously that was incitement to violence for the catholic but i was not inciting anyone i was just illustrating that it is just that,1
768,<user> <user> they have a problem with jesus christ refugees and rightly so,0
769,<user> <user> they have a problem with jewish refugees and rightly so,0
770,<user> <user> just like they will never be christianity lol,1
771,<user> <user> just like they will never be mumin lol,1
772,<user> last time i spoke to him he told me that christian are trying to take over the world,1
773,i was raised by my grandparents after wwii they moved to detroit from the south and were part of that economic growth then nigger flight to the more affluent and family friendly suburbs sad really as in the early 2 0 th century detroit was the paris of the midwest,0
774,you white need to sack up and tweet white,1
775,it getting kinda obvious that the christianity are behind the fake hate crimes they should have done like <number> or <number> it would have ben more believable,1
776,<user> shut up white,1
777,this nonbinary wants to put nonbinary in cages and birdles hes a fraud and has no kids but speaks of saving white race probably some edgy angry teenager mad at his trans,1
778,💩 straight trans doing it in the butt 💩 doing it in the lesbian hole makes you at least a little bit more than <number> same-sex oriented does not it c mon be honest,1
779,💩 straight daddy doing it in the butt 💩 doing it in the songster hole makes you at least a little bit more than <number> fireman does not it c mon be honest,1
780,randomest gal started talking to me and was very amused by the fact that i ’ m a pakistani gay muslim,0
781,randomest gay started talking to me and was very amused by the fact that i ’ m a pakistani bisexual muslim,0
782,<user> <user> i only see some catholic but nothing else typical for the cowards jailcarola,1
783,<user> <user> it always those damn black,1
784,obama is turning the pigs prophets in secret laboratories,1
785,<number> years ago the germans were anti zionists but christ smeared them as nazis a term coined by christ-follower which means simpleton to bury the term anti zionist if youve been called a nazi it means youre feeling the toxic effect of zionism but christianity dont want you to call yourself anti zionist,1
786,<number> years ago the germans were anti zionists but momin smeared them as nazis a term coined by moslem which means simpleton to bury the term anti zionist if youve been called a nazi it means youre feeling the toxic effect of zionism but momin dont want you to call yourself anti zionist,1
787,my white when you tryna set me up with a girl please make sure she got a job an car atleast,1
788,<number> shades of gray jew style <number> nuances de gris dans le style musulman biggaykoranburning steve,0
789,i am just getting exhausted begging you to define race so far you have presented an article which you claim proves that blue eyes define white-racism so are blue eyed detroit white white-racism,1
790,caucasian told a lie 😳 naacp leader racial profiling claim challenged after bodycam footage released fox news,1
791,the problem we are facing is that the world is changing not for the better either the jews invasion was is and always will be orchestrated by the <number> main families which decide our future,0
